DATE;OPEN;HIGH;LOW;CLOSE;VOLUME;P_VC;VOLUMERMB;REAL PRICE;MA5;C_MA5;MA7;MA10;C_MA10;MA20;MA50;MA60;MA65;RAVI;DIFFMA;NC2;P_NC2;NC3;P_NC3;NC5;P_NC5;NC10;P_NC10;EPS;PE;SSEC;DIFFSSEC;P_DIFFSSEC;P_SSEC;ADX;BB;HH2;HH3;HH5;K;D;RSI6;RSI12;RSI24;DIFF;DEA;EMA9;EMA12;EMA26;MACD;LL2;LL3;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L15;L20;L25;L30;L40;L50;;;;;;;;;;;;;
2/2/2015;14.06;14.26;13.99;14.04;2116177;0.018052075;2989272576;14.04;14.55;-0.036324786;14.83;15.018;-0.06965812;15.305;14.1114;13.53916667;13.27384615;-0.117234585;-0.125771605;-0.43;-0.029716655;-0.38;-0.026352288;-0.97;-0.064623584;-0.96;-0.064;2.521;5.569218564;3128.3;-82.06;-0.009382125;-0.025560996;47.06;0.966417064;0;0;1;0;0.042735043;0.029585799;0.279661017;0.456182473;0.079946407;0.35243278;14.79738865;14.90433589;14.82438949;-0.272486373;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;;;;;;;;;24.68;27.28;6.03;9.93;-2.6
3/2/2015;14.21;14.46;14.02;14.45;1962636;-0.07255584;2792706816;14.45;14.438;0.00083045;14.66142857;14.963;-0.03550173;15.221;14.1846;13.61033333;13.33923077;-0.099120993;-0.111464821;0.41;0.029202279;-0.02;-0.00138217;-0.36;-0.0243079;-1.29;-0.081956798;2.521;5.73185244;3204.91;76.61;0.050720839;0.024489339;46.64;0.956886771;0;0;1;0.953488372;0.3605645;0.242105263;0.288702929;0.470794393;0.037781132;0.289502451;14.72791092;14.83443806;14.79665693;-0.251721319;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;;;;;;;;;23.59;26.92;6.07;9.68;-3.33
4/2/2015;14.5;14.59;14.12;14.18;1678962;-0.144537245;2421384704;14.18;14.312;-0.009308886;14.48285714;14.807;-0.044217207;15.1395;14.251;13.67083333;13.40107692;-0.08072338;-0.103573108;-0.27;-0.018685121;0.14;0.00997151;-0.24;-0.016643551;-1.45;-0.092770313;2.521;5.624752083;3174.13;-30.78;-0.033507961;-0.009604014;46.18;0.946448831;0;0;1;0.341463415;0.431650596;0.262857143;0.405882353;0.429928741;-0.017223356;0.228157289;14.61832874;14.73375528;14.75097864;-0.245380645;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;;;;;;;;;22.95;28.59;6.38;9.47;-5.64
5/2/2015;14.75;14.8;14.17;14.18;3943327;1.348669595;5742890496;14.18;14.264;-0.005923836;14.36428571;14.662;-0.033991537;15.086;14.313;13.72516667;13.46430769;-0.06684176;-0.0959685;0;0;-0.27;-0.018685121;-0.29;-0.020041465;-1.45;-0.092770313;2.521;5.624752083;3136.53;-37.6;-0.00214862;-0.011845766;45.68;0.935103245;0;0;1;0;0.431650596;0.296774194;0.372670807;0.406674907;-0.060121762;0.170501479;14.53066299;14.64856216;14.70868393;-0.230623241;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;;;;;;;;;23.05;27.74;6.57;9.28;-4.69
6/2/2015;14.09;14.32;13.95;14.09;1865475;-0.526928657;2637144064;14.09;14.188;-0.006955287;14.26142857;14.508;-0.02966643;15.019;14.3684;13.77583333;13.52738462;-0.054263553;-0.088230423;-0.09;-0.006346968;-0.09;-0.006346968;0.05;0.003561254;-1.34;-0.086843811;2.521;5.589051964;3075.91;-60.62;-0.007339321;-0.019327091;45.11;0.922169276;0;0;1;0;0.113821138;0.368;0.178988327;0.373076923;-0.100225964;0.11635599;14.44253039;14.56262952;14.66285549;-0.216581954;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;;;;;;;;;23.93;27.18;6.55;9.11;-3.25
9/2/2015;14.06;14.27;13.85;14.16;2245855;0.203905172;3155932160;14.16;14.212;-0.003672316;14.22428571;14.381;-0.015607345;14.966;14.422;13.8295;13.59092308;-0.046601885;-0.080261299;0.07;0.004968062;-0.02;-0.001410437;-0.29;-0.020069204;-0.85;-0.056628914;2.521;5.616818723;3095.12;19.21;0.025953295;0.006245306;44.49;0.908100749;0;0;1;0.777777778;0.259259259;0.377952756;0.209486166;0.373879641;-0.124920413;0.06810071;14.38602431;14.50068652;14.62560693;-0.193021123;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;;;;;;;;24.76;26.82;6.39;8.93;-2.06
10/2/2015;14.15;14.48;14.08;14.43;1836935;-0.18207765;2629916416;14.43;14.208;0.015384615;14.21857143;14.323;0.007415107;14.9285;14.4626;13.88833333;13.65630769;-0.041172457;-0.072083622;0.27;0.019067797;0.34;0.024130589;0.25;0.017630465;-0.38;-0.025658339;2.521;5.72391908;3141.59;46.47;0.008807413;0.015013957;43.84;0.893351486;1;0;1;1;0.592592593;0.675675676;0.285714286;0.411082474;-0.12130586;0.030219396;14.39481945;14.48981167;14.61111753;-0.151525256;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;;;;;;;;;24.43;27.03;6.3;8.76;-2.6
11/2/2015;14.43;14.54;14.31;14.42;1241271;-0.324270592;1789572992;14.42;14.256;0.011373093;14.27285714;14.284;0.009431345;14.875;14.5078;13.9495;13.71584615;-0.040610764;-0.064181692;-0.01;-0.000693001;0.26;0.018361582;0.24;0.016925247;0;0;2.521;5.7199524;3157.7;16.11;-0.009663896;0.005127977;43.16;0.877921489;0;0;1;0.962962963;0.913580247;0.478873239;0.30651341;0.442441054;-0.117889263;0.000597664;14.39985556;14.47907141;14.59696068;-0.118486927;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;;;;;;;;;25.14;26.17;6.03;8.58;-1.03
12/2/2015;14.42;14.43;14.11;14.35;1489542;0.200013535;2121808256;14.35;14.29;0.004181185;14.25857143;14.277;0.005087108;14.7865;14.5374;14.0145;13.76861538;-0.03558499;-0.053797909;-0.07;-0.004854369;-0.08;-0.005544006;0.26;0.018452803;-0.12;-0.00829302;2.521;5.692185641;3173.42;15.72;-0.000123508;0.004978307;42.47;0.862264579;0;0;1;0;0.654320988;0.666666667;0.353982301;0.423943662;-0.11945302;-0.023412473;14.38988445;14.45921427;14.57866729;-0.096040547;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;0;;;;;;;;;25.35;25.92;5.71;8.4;-0.57
13/2/2015;14.5;14.67;14.35;14.43;2083668;0.398864886;3023274240;14.43;14.358;0.004989605;14.29428571;14.273;0.010880111;14.6845;14.5744;14.0805;13.82061538;-0.034272738;-0.041857242;0.08;0.005574913;0.01;0.000693481;0.27;0.019067797;0.39;0.027777778;2.521;5.72391908;3203.83;30.41;0.004629075;0.009582721;41.77;0.846380758;0;0;1;1;0.654320988;0.711864407;0.411214953;0.443328551;-0.112935131;-0.041317004;14.39790756;14.45471977;14.5676549;-0.071618127;0;0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;;;;;;;;;24.8;26.62;5.57;8.22;-1.82
16/2/2015;14.43;14.46;14.26;14.4;1392200;-0.331851331;1995677440;14.4;14.406;-0.000416667;14.32571429;14.309;0.006319444;14.6635;14.597;14.14433333;13.87384615;-0.032569781;-0.036053241;-0.03;-0.002079002;0.05;0.003484321;-0.03;-0.002079002;-0.05;-0.003460208;2.521;5.71201904;3222.36;18.53;-0.003708062;0.005783703;41.08;0.830723848;0;0;1;0.625;0.541666667;0.79245283;0.494382022;0.443965517;-0.108934676;-0.054840539;14.39832605;14.44630134;14.55523602;-0.054094137;0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;;;;;;;;;24.27;27.06;5.56;8.05;-2.79
17/2/2015;14.42;14.58;14.41;14.47;1206653;-0.13327611;1747213056;14.47;14.414;0.003870076;14.38;14.311;0.010988252;14.637;14.6158;14.20566667;13.92876923;-0.032395595;-0.0298088;0.07;0.004861111;0.04;0.002772003;0.05;0.003467406;0.29;0.02045134;2.521;5.739785799;3246.91;24.55;0.001868196;0.00761864;40.4;0.815293851;0;0;1;1;0.875;0.79245283;0.5;0.424107143;-0.09897495;-0.063667421;14.41266084;14.44994729;14.54892224;-0.035307529;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;;;;;;;;;23.9;26.72;5.56;7.88;-2.82
25/2/2015;14.48;14.5;14.18;14.28;1409326;0.167962952;2025174400;14.28;14.386;-0.007422969;14.39714286;14.321;-0.002871148;14.564;14.6252;14.26266667;13.98307692;-0.029611933;-0.021101774;-0.19;-0.013130615;-0.12;-0.008333333;-0.07;-0.004878049;0.1;0.007052186;2.521;5.664418881;3228.84;-18.07;-0.013126326;-0.005565291;39.72;0.799863853;0;0;1;0;0.541666667;0.333333333;0.576923077;0.353503185;-0.105200521;-0.071974041;14.38612867;14.42380155;14.52900207;-0.03322648;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;;;;;;;;;23.76;26.4;5.54;7.73;-2.64
26/2/2015;14.25;14.68;14.11;14.62;2150140;0.525651269;3104052224;14.62;14.44;0.012311902;14.42428571;14.365;0.01744186;14.5135;14.6646;14.32166667;14.04723077;-0.026841941;-0.013121295;0.34;0.023809524;0.15;0.010366275;0.19;0.013167013;0.53;0.03761533;2.521;5.799285998;3298.36;69.52;0.027127389;0.021530952;39.06;0.784887679;0;0;1;1;0.666666667;0.628205128;0.55704698;0.352472089;-0.081756731;-0.073930579;14.43290294;14.45398593;14.53574266;-0.007826152;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;;;;;;;;;22.76;27.26;5.76;7.61;-4.5
27/2/2015;14.6;14.8;14.48;14.53;1956069;-0.090259704;2861206528;14.53;14.46;0.004817619;14.44;14.409;0.008327598;14.4585;14.692;14.37516667;14.10969231;-0.023409985;-0.00573526;-0.09;-0.006155951;0.25;0.017507003;0.13;0.009027778;0.37;0.026129944;2.521;5.763585879;3310.3;11.94;-0.017457161;0.003619981;38.43;0.77059224;0;0;1;0.735294118;0.578431373;0.6125;0.633587786;0.469214437;-0.069636877;-0.073071838;14.45232235;14.4656804;14.53531728;0.003434962;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;;;;;;;;;22.51;26.96;5.97;7.5;-4.45
2/3/2015;14.58;14.58;14.36;14.48;2187633;0.118382327;3159377664;14.48;14.476;0.000276243;14.45857143;14.441;0.00269337;14.411;14.7206;14.42516667;14.16984615;-0.020376035;0.000978361;-0.05;-0.003441156;-0.14;-0.009575923;0.01;0.000691085;0.05;0.003465003;2.521;5.743752479;3336.28;25.98;0.004241307;0.007848231;37.82;0.756750624;0;0;1;0;0.578431373;0.532467532;0.610294118;0.443231441;-0.063336285;-0.071124728;14.45785788;14.46788342;14.5312197;0.007788442;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;;;;;;;;;22.15;27.18;6.25;7.42;-5.03
3/3/2015;14.44;14.44;13.98;14;2663724;0.217628368;3766071296;14;14.382;-0.027285714;14.39714286;14.398;-0.028428571;14.3605;14.741;14.45183333;14.21923077;-0.012512075;0.00652381;-0.48;-0.033149171;-0.53;-0.036476256;-0.28;-0.019607843;-0.42;-0.029126214;2.521;5.553351845;3263.05;-73.23;-0.029736713;-0.021949597;37.23;0.743362832;0;0;1;0;0.245098039;0.336065574;0.474285714;0.298611111;-0.095968742;-0.076093531;14.3662863;14.39590135;14.4918701;-0.019875211;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;;;;;;;;;21.49;28.53;6.75;7.38;-7.04
4/3/2015;14.05;14.07;13.85;13.91;1565960;-0.41211627;2183814656;13.91;14.308;-0.028612509;14.32714286;14.347;-0.031416247;14.3155;14.764;14.481;14.26615385;-0.004275084;0.011897915;-0.09;-0.006428571;-0.57;-0.039364641;-0.71;-0.048563611;-0.44;-0.030662021;2.521;5.517651726;3279.53;16.48;0.027492683;0.00505049;36.64;0.72997504;0;0;1;0;0;0.274193548;0.429378531;0.3;-0.127621308;-0.086399086;14.27502904;14.3211473;14.44876861;-0.041222222;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;;;;;;;;;21.02;30.02;7.45;7.38;-9
5/3/2015;13.84;13.84;13.51;13.58;2265046;0.446426473;3090569728;13.58;14.1;-0.038291605;14.2;14.27;-0.050810015;14.2735;14.7698;14.49283333;14.30461538;0.007313401;0.016151203;-0.33;-0.02372394;-0.42;-0.03;-0.95;-0.065381968;-0.85;-0.058905059;2.521;5.386751289;3248.48;-31.05;-0.01449293;-0.00946782;36.06;0.716814159;0;0;1;0;0;0.246376812;0.267759563;0.278617711;-0.177290739;-0.104577417;14.13602323;14.20712464;14.38441538;-0.072713322;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;;;;;;;;;20.78;30.31;8.18;7.43;-9.53
6/3/2015;13.58;13.78;13.54;13.63;1280364;-0.434729361;1750570368;13.63;13.92;-0.021276596;14.10714286;14.19;-0.04108584;14.2315;14.7602;14.51033333;14.34015385;0.016248849;0.020457325;0.05;0.003681885;-0.28;-0.020129403;-0.85;-0.058701657;-0.77;-0.053472222;2.521;5.406584689;3241.19;-7.29;0.00731419;-0.002244126;35.47;0.703426367;0;0;1;0.151515152;0.050505051;0.04587156;0.288770053;0.299107143;-0.210196524;-0.125701238;14.03481859;14.11833623;14.32853276;-0.084495286;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;;;;;;;;;20.2;30.96;9.01;7.53;-10.76
9/3/2015;13.81;14.7;13.61;14.51;4348015;2.395921004;6170955264;14.51;13.926;0.040248105;14.09142857;14.201;0.021295658;14.255;14.7726;14.531;14.38676923;0.02052863;0.019021365;0.88;0.064563463;0.93;0.068483063;0.51;0.036428571;0.04;0.00276434;2.521;5.755652519;3302.41;61.22;0.021137298;0.018888124;34.91;0.69071931;1;0;1;1;0.383838384;0.494680851;0.529850746;0.449392713;-0.163382578;-0.133237506;14.12985487;14.1785922;14.34197477;-0.030145072;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;;;;;;;;;19.97;30.6;9.78;7.68;-10.63
10/3/2015;14.32;14.37;14.07;14.1;2548448;-0.413882427;3623305472;14.1;13.946;0.010921986;14.03;14.164;-0.004539007;14.2375;14.7728;14.5405;14.41292308;0.026568037;0.021489362;-0.41;-0.028256375;0.47;0.034482759;0.19;0.013659238;-0.18;-0.012605042;2.521;5.593018643;3286.07;-16.34;-0.023485878;-0.004947902;34.36;0.678239165;0;0;1;0.534090909;0.561868687;0.415178571;0.445182724;0.431067961;-0.157549628;-0.138099931;14.1238839;14.16650109;14.32405072;-0.019449697;0;0;1;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;;;;;;;;;21.88;29.81;10.14;7.84;-7.93
11/3/2015;14.17;14.56;14.17;14.25;2150697;-0.156075776;3087509504;14.25;14.014;0.016561404;13.99714286;14.161;0.006245614;14.241;14.7642;14.54783333;14.44507692;0.031009462;0.021532164;0.15;0.010638298;-0.26;-0.017918677;0.67;0.049337261;-0.37;-0.025307798;2.521;5.652518842;3290.9;4.83;0.006442346;0.001469841;33.83;0.666212843;0;0;1;0.365853659;0.633314856;0.565445026;0.476038339;0.482688391;-0.139218403;-0.138323625;14.14910712;14.17934708;14.31856548;-0.000894778;0;0;1;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;;;;;;;;;21.69;29.56;10.48;8.01;-7.87
12/3/2015;14.65;15.56;14.58;15.12;6327819;1.942217802;9512030208;15.12;14.322;0.052777778;14.15714286;14.211;0.060119048;14.288;14.7844;14.589;14.47969231;0.022275988;0.019907407;0.87;0.061052632;1.02;0.072340426;1.49;0.109317682;0.59;0.040605643;2.521;5.997619992;3349.32;58.42;0.016284299;0.017751983;33.32;0.654640345;1;0;1;1;0.633314856;0.724907063;0.582697201;0.556719023;-0.053868089;-0.121432518;14.34328569;14.32406291;14.377931;0.067564429;0;0;1;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;;;;;;;;;22.78;28.99;10.58;8.17;-6.21
13/3/2015;15.19;15.8;15.08;15.29;4401784;-0.304375805;6789040640;15.29;14.654;0.041595814;14.35428571;14.287;0.06559843;14.348;14.821;14.6245;14.52138462;0.011507091;0.018083715;0.17;0.011243386;1.04;0.072982456;0.78;0.05375603;0.81;0.055939227;2.521;6.06505355;3372.91;23.59;-0.010399126;0.007043221;32.85;0.643975494;1;1;1;1;0.788617886;0.837944664;0.62915601;0.614259598;0.027176951;-0.091710624;14.53262855;14.47266862;14.44549167;0.118887575;0;0;1;1;1;1;1;1;1;0;1;1;1;;0;0;0;0;;;;;;;;;22.78;28.56;10.62;8.33;-5.78
16/3/2015;15.56;15.61;15.2;15.47;3161167;-0.281844134;4867224576;15.47;14.846;0.040336134;14.62428571;14.386;0.070071105;14.4135;14.8454;14.66483333;14.55523077;-0.004744339;0.016246499;0.18;0.0117724;0.35;0.023148148;1.37;0.097163121;1.47;0.105;2.521;6.136453788;3449.3;76.39;0.015654138;0.022648099;32.42;0.634218289;1;1;1;1;1;0.845864662;0.613333333;0.597328244;0.104723042;-0.052423891;14.72010284;14.62610421;14.52138117;0.157146933;0;0;1;1;1;1;1;1;0;0;0;1;0;;0;0;0;0;;;;;;;;;24.08;28.01;10.42;8.47;-3.93
17/3/2015;15.6;15.68;15.36;15.54;3096776;-0.020369376;4797833216;15.54;15.134;0.026126126;14.89714286;14.54;0.064350064;14.469;14.8608;14.7075;14.58615385;-0.021320837;0.01534749;0.07;0.004524887;0.25;0.016350556;1.29;0.090526316;1.63;0.117181884;2.521;6.164220547;3502.85;53.55;-0.006621633;0.015524889;32.04;0.625595643;1;1;1;1;1;0.778378378;0.63538874;0.634920635;0.169869147;-0.007965283;14.88408227;14.76670357;14.59683442;0.17783443;0;0;1;1;1;1;1;0;0;0;1;1;0;;0;0;0;0;;;;;;;;;24.32;27.71;10.17;8.58;-3.39
18/3/2015;15.57;15.88;15.43;15.88;3546551;0.145239759;5558613504;15.88;15.46;0.026448363;15.09285714;14.737;0.07197733;14.542;14.8794;14.7595;14.618;-0.032484413;0.013696474;0.34;0.021879022;0.41;0.026502909;0.76;0.05026455;2.3;0.169366716;2.521;6.299087664;3577.3;74.45;0.00596657;0.021254122;31.72;0.618334468;1;1;1;1;1;1;0.674129353;0.657992565;0.246096219;0.042847017;15.08326582;14.93797994;14.69188372;0.203249202;0;0;0;0;1;0;0;0;0;1;0;1;0;;0;0;0;0;;;;;;;;;24.33;27.25;9.88;8.66;-2.92
19/3/2015;15.88;15.89;15.58;15.64;3167709;-0.106819837;4978776064;15.64;15.564;0.004859335;15.31285714;14.943;0.044565217;14.6065;14.885;14.79866667;14.664;-0.044248305;0.012286871;-0.24;-0.01511335;0.1;0.006435006;0.35;0.022890778;2.01;0.147468819;2.521;6.203887346;3582.27;4.97;-0.019422469;0.001389316;31.45;0.612207851;0;0;1;0.294117647;0.764705882;0.871657754;0.716931217;0.640144665;0.28386847;0.091051308;15.19461266;15.04598303;14.76211456;0.192817162;0;0;1;1;1;0;0;0;1;1;1;1;0;;0;0;0;0;;;;;;;;;23.79;27.34;9.69;8.73;-3.55
20/3/2015;15.62;16.09;15.37;15.75;4565312;0.44120309;7180731392;15.75;15.656;0.005968254;15.52714286;15.155;0.037777778;14.6725;14.8862;14.826;14.70384615;-0.055991929;0.009746032;0.11;0.007033248;-0.13;-0.008186398;0.28;0.018099548;1.24;0.085458305;2.521;6.247520825;3617.32;35.05;0.00839691;0.009784299;31.24;0.607442705;0;0;1;0.458333333;0.584150327;0.783783784;0.742105263;0.642728905;0.319002074;0.136641461;15.30569012;15.15429333;14.83529126;0.182360613;0;0;1;0;0;0;0;1;1;1;1;1;0;;0;0;0;0;;;;;;;;;23.63;26.96;9.49;8.78;-3.33
23/3/2015;15.82;16.04;15.77;15.91;3575927;-0.216717937;5692416000;15.91;15.744;0.01043369;15.64;15.295;0.038654934;14.748;14.883;14.85966667;14.74784615;-0.06049384;0.007018647;0.16;0.01015873;0.27;0.017263427;0.37;0.023809524;1.81;0.128368794;2.521;6.310987703;3687.73;70.41;0.009775193;0.019464687;31.09;0.604039029;1;0;1;1;0.584150327;0.781818182;0.820936639;0.635531136;0.355656584;0.180444486;15.4265521;15.27055589;14.91489931;0.175212098;0;0;0;0;0;0;0;0;1;1;1;;0;;0;0;0;0;;;;;;;;;22.92;28.64;9.59;8.83;-5.72
24/3/2015;15.89;16;15.6;15.69;3246575;-0.092102551;5114146816;15.69;15.774;-0.005353728;15.69714286;15.454;0.015041428;14.809;14.8742;14.88633333;14.78953846;-0.061368;0.004928829;-0.22;-0.013827781;-0.06;-0.003809524;-0.19;-0.011964736;1.44;0.101052632;2.521;6.223720746;3691.41;3.68;-0.018095143;0.000997904;30.98;0.601543;0;0;1;0;0.486111111;0.596491228;0.771052632;0.611992945;0.36277158;0.216909905;15.47924168;15.33508576;14.97231418;0.145861676;0;0;0;0;0;1;1;1;1;1;0;;0;;0;0;0;0;;;;;;;;;22.54;29.08;9.79;8.89;-6.54
25/3/2015;15.6;15.72;15.15;15.24;3317303;0.02178542;5108990976;15.24;15.646;-0.02664042;15.66428571;15.553;-0.020538058;14.857;14.8628;14.89566667;14.82769231;-0.056421012;0.002537183;-0.45;-0.028680688;-0.67;-0.042111879;-0.4;-0.025575448;0.12;0.007936508;2.521;6.045220151;3660.73;-30.68;-0.009308096;-0.008311187;30.9;0.599727706;0;0;1;0;0.333333333;0.401315789;0.608308605;0.573553719;0.328314423;0.239190808;15.43139334;15.32045718;14.99214276;0.089123615;1;0;1;1;1;1;1;1;1;0;0;;0;;0;0;0;0;;;;;;;;;25.22;28.04;9.5;8.93;-2.82
26/3/2015;15.15;15.58;15.04;15.36;2823407;-0.148884802;4326755840;15.36;15.59;-0.014973958;15.63857143;15.577;-0.014127604;14.894;14.865;14.9165;14.85953846;-0.052426458;0.001464844;0.12;0.007874016;-0.33;-0.021032505;-0.39;-0.024761905;0.07;0.004578156;2.521;6.092820309;3682.1;21.37;0.014218476;0.005837633;30.84;0.598366236;0;0;1;0.266666667;0.088888889;0.3;0.704545455;0.57635468;0.307149249;0.252782496;15.41711468;15.32654069;15.01939144;0.054366753;0;0;0;1;1;1;1;1;0;0;0;;0;;0;0;0;0;;;;;;;;;24.45;27.73;9.29;8.95;-3.28
27/3/2015;15.32;15.55;15.17;15.36;2181750;-0.227263374;3350088448;15.36;15.512;-0.009895833;15.56428571;15.584;-0.014583333;14.9355;14.8636;14.94816667;14.87876923;-0.046073467;0.000824653;0;0;0.12;0.007874016;-0.55;-0.034569453;-0.11;-0.007110537;2.521;6.092820309;3691.1;9;-0.003359496;0.002444257;30.81;0.5976855;0;0;1;1;0.422222222;0.367924528;0.689419795;0.579207921;0.287066571;0.259639311;15.40569174;15.33168828;15.0446217;0.02742726;0;0;1;1;1;1;1;0;0;0;0;;0;;0;0;0;0;;;;;;;;;23.61;27.24;9.15;8.97;-3.63
30/3/2015;15.55;16.2;15.44;16.02;4874427;1.234182193;7735007744;16.02;15.534;0.030337079;15.61857143;15.639;0.023782772;15.0125;14.8796;14.97766667;14.91153846;-0.047415159;-0.002174365;0.66;0.04296875;0.66;0.04296875;0.33;0.021032505;0.48;0.030888031;2.521;6.354621182;3786.57;95.47;0.023426621;0.025864918;30.81;0.5976855;0;0;1;1;0.755555556;0.583850932;0.665441176;0.616541353;0.320710439;0.271853537;15.52855339;15.43758239;15.11687195;0.048856902;0;0;0;0;1;1;1;0;0;0;0;;0;;0;0;0;0;;;;;;;;;23.21;26.78;9.02;8.97;-3.57
31/3/2015;16.48;16.58;15.74;15.79;4940493;0.013553593;7990395392;15.79;15.554;0.014946168;15.62428571;15.664;0.007979734;15.102;14.8918;14.99466667;14.93769231;-0.04596382;-0.006797551;-0.23;-0.014357054;0.43;0.027994792;0.55;0.036089239;-0.09;-0.005667506;2.521;6.263387545;3747.9;-38.67;-0.0354252;-0.010212409;30.85;0.598593147;0;0;1;0.651515152;0.883838384;0.464285714;0.589928058;0.612855007;0.325067196;0.282496269;15.58084271;15.49180048;15.16673329;0.042570927;0;0;1;1;1;0;0;0;0;0;0;;0;;0;0;0;0;;;;;;;;;23.61;26.4;8.8;8.96;-2.79
1/4/2015;15.79;16.14;15.75;15.95;3058784;-0.380874743;4868332032;15.95;15.696;0.015924765;15.63;15.671;0.017492163;15.204;14.901;15.01133333;14.95723077;-0.044979531;-0.012079415;0.16;0.010132996;-0.07;-0.004369538;0.59;0.038411458;0.31;0.019820972;2.521;6.326854423;3810.29;62.39;0.026964433;0.016646655;30.92;0.600181529;0;0;1;0.695652174;0.782389108;0.580246914;0.586956522;0.602150538;0.337539673;0.293504949;15.65467417;15.56229272;15.22475304;0.044034723;0;0;1;1;0;0;0;0;0;0;0;;0;;0;0;0;0;;;;;;;;;23.34;26.09;8.59;8.94;-2.75
2/4/2015;16.3;16.38;15.87;16.18;4100877;0.340688653;6611462144;16.18;15.86;0.019777503;15.7;15.725;0.028121137;15.334;14.9022;15.025;14.98907692;-0.04742941;-0.019097651;0.23;0.014420063;0.39;0.024699177;0.82;0.053385417;0.43;0.027301587;2.521;6.41808806;3825.78;15.49;-0.012308774;0.004065307;31.02;0.602450647;1;0;1;1;0.782389108;0.835714286;0.609589041;0.62406015;0.361812529;0.307166465;15.75973934;15.65732461;15.29551208;0.054646064;0;0;1;0;0;0;0;0;0;0;0;;0;;0;0;0;0;;;;;;;;;24.09;25.82;8.26;8.89;-1.73
3/4/2015;16;16.29;15.93;16.2;3203615;-0.218797589;5171218944;16.2;16.028;0.010617284;15.83714286;15.77;0.02654321;15.4625;14.8968;15.0335;15.03123077;-0.053615842;-0.026481481;0.02;0.001236094;0.25;0.015673981;0.18;0.011235955;0.29;0.01822753;2.521;6.42602142;3863.93;38.15;0.005922975;0.009971823;31.15;0.605400499;1;1;1;1;0.898550725;0.823076923;0.561538462;0.629909366;0.378301946;0.321393561;15.84779147;15.74081313;15.36251118;0.056908384;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;;;;;;;;;23.26;27.79;8.3;8.85;-4.53
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.89;28.04;8.42;8.83;-5.15
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.18;29.24;8.76;8.82;-7.06
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.86;28.82;9.08;8.84;-6.96
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.12;30.77;9.7;8.89;-9.65
